LocalCurrencyAmount,ExchangeRate,Nights,Adults,Minors,FreeMinors,cluster,GraphDate,Profile
765.0,19.42,1,1,0,0,0,2020-01,A
1459.1,19.21,2,2,0,0,1,2020-01,B
1380.0,19.57,1,2,0,0,1,2020-01,B
3289.92,1.0,3,1,0,0,0,2020-01,A
1580.0,19.0,2,1,0,0,0,2020-01,A
2064.8,19.0,2,1,0,0,0,2020-01,A
2000.0,19.2109,2,1,0,0,0,2020-01,A
1290.11,1.0,1,1,0,0,0,2020-01,A
688.83,21.27,1,2,0,0,1,2020-01,B
600.0,19.38,3,2,0,2,2,2020-01,C
1756.86,22.6068,2,2,0,0,1,2020-01,B
5146.75,19.59,5,2,0,0,1,2020-01,B
960.0,1.0,1,2,0,0,1,2020-01,B
8550.0,22.43,9,1,0,0,0,2020-01,A
1038.97,19.41,1,2,0,0,1,2020-01,B
5951.15,19.44,5,1,0,0,0,2020-01,A
1090.0,19.41,1,2,0,0,1,2020-01,B
1720.2,19.83,2,1,0,0,0,2020-01,A
953.88,19.2109,1,2,0,0,1,2020-01,B
3175.8,1.0,2,2,0,0,1,2020-01,B
1364.79,16.0,1,2,0,0,1,2020-01,B
980.0,19.3,1,1,0,0,0,2020-01,A
1279.8,16.0,1,2,0,0,1,2020-01,B
840.0,1.0,1,2,0,0,1,2020-01,B
713.89,19.3,1,2,0,0,1,2020-01,B
740.0,1.0,1,1,0,0,0,2020-01,A
585.6,17.0,1,1,0,0,0,2020-01,A
1239.0,19.01,1,1,0,0,0,2020-01,A
2356.0,18.79,1,1,0,0,0,2020-01,A
2666.26,16.0,2,1,0,0,0,2020-01,A
1777.0,16.0,1,2,0,0,1,2020-01,B
2250.0,19.84,1,1,0,0,0,2020-01,A
13526.0,21.31,10,1,0,0,2,2020-01,C
1842.0,20.02,2,1,0,0,0,2020-01,A
3433.24,21.31,1,2,0,1,2,2020-01,C
1249.58,20.4833,1,1,0,0,0,2020-01,A
2214.0,19.3,2,2,0,0,1,2020-01,B
857.87,1.0,1,1,0,0,0,2020-01,A
1230.0,18.89,1,1,0,0,0,2020-01,A
890.0,19.01,1,1,0,0,0,2020-01,A
988.0,18.64,1,1,0,0,0,2020-01,A
1112.65,18.97,1,1,0,0,0,2020-01,A
2322.72,1.0,3,2,0,0,1,2020-01,B
3160.0,19.28,2,2,0,0,1,2020-01,B
1185.64,20.31,1,2,0,0,1,2020-01,B
1330.77,21.31,1,1,0,0,0,2020-01,A
950.0,1.0,1,2,0,0,1,2020-01,B
3224.48,19.5255,4,1,0,0,0,2020-01,A
637.25,24.78,1,1,0,0,0,2020-01,A
1786.92,16.0,1,1,0,0,0,2020-01,A
997.52,19.2109,1,1,0,0,0,2020-01,A
3600.0,19.01,2,1,0,0,0,2020-01,A
1686.77,16.0,1,2,0,0,1,2020-01,B
895.0,22.17,1,1,0,0,0,2020-01,A
1027.17,19.3375,1,2,0,0,1,2020-01,B
1599.36,1.0,1,2,0,0,1,2020-01,B
3349.0,1.0,3,2,0,0,1,2020-01,B
1451.63,1.0,1,1,0,0,0,2020-01,A
2339.96,19.2109,2,2,0,2,2,2020-01,C
1362.55,19.61,1,2,0,0,1,2020-01,B
602.64,22.38,1,2,0,0,1,2020-01,B
2280.0,19.2109,2,1,0,0,0,2020-01,A
17487.0,19.0,29,1,0,0,2,2020-01,C
5643.03,21.31,3,2,0,0,1,2020-01,B
2032.32,19.7,3,1,0,0,0,2020-01,A
2337.44,22.06,1,1,0,0,0,2020-01,A
992.0,19.62,1,1,0,0,0,2020-01,A
705.08,19.0,1,1,0,0,0,2020-01,A
2062.64,1.0,2,1,0,0,0,2020-01,A
8732.0,1.0,2,2,0,0,1,2020-01,B
773.38,19.3,1,1,0,0,0,2020-01,A
4981.36,18.08,4,4,0,0,1,2020-01,B
1197.44,21.31,1,2,1,0,2,2020-01,C
2011.8,19.2109,2,2,0,0,1,2020-01,B
1552.95,18.0,1,2,1,0,2,2020-01,C
3076.0,19.2109,2,2,0,0,1,2020-01,B
685.44,20.52,1,2,0,2,2,2020-01,C
1168.72,21.57,1,2,0,0,1,2020-01,B
2151.9,19.33,3,1,0,0,0,2020-01,A
3160.0,19.2109,2,2,0,0,1,2020-01,B
1368.5,17.0,1,1,0,0,0,2020-01,A
1892.05,19.2109,2,2,0,0,1,2020-01,B
2874.0,19.12,3,2,0,0,1,2020-01,B
629.0,22.75,1,1,0,0,0,2020-01,A
2769.28,19.98,2,4,0,0,1,2020-01,B
742.56,21.93,1,2,0,0,1,2020-01,B
3852.0,19.43,4,1,0,0,0,2020-01,A
1692.68,19.61,2,2,0,0,1,2020-01,B
926.0,17.0,1,1,1,1,2,2020-01,C
1956.09,19.8,2,1,0,0,0,2020-01,A
640.99,22.84,1,2,0,0,1,2020-01,B
840.0,1.0,1,2,0,0,1,2020-01,B
1422.0,19.43,1,2,0,0,1,2020-01,B
2151.9,19.61,3,1,0,0,0,2020-01,A
1052.84,1.0,1,2,0,0,1,2020-01,B
1137.2,19.2,1,2,0,0,1,2020-01,B
826.03,21.31,1,2,0,0,1,2020-01,B
4359.96,19.12,3,3,0,0,1,2020-01,B
1250.0,20.55,1,1,0,0,0,2020-01,A
3555.0,1.0,4,1,0,0,0,2020-01,A
874.65,20.31,1,2,0,0,1,2020-01,B
1059.79,19.2109,1,1,0,0,0,2020-01,A
2377.02,19.61,1,1,0,0,0,2020-01,A
2173.78,21.31,1,4,0,0,1,2020-01,B
1148.59,16.0,1,2,0,1,2,2020-01,C
1182.0,19.3,1,2,2,2,2,2020-01,C
690.0,1.0,1,2,0,0,1,2020-01,B
2516.27,1.0,2,1,0,0,0,2020-01,A
1160.38,19.2109,1,1,0,0,0,2020-01,A
1138.0,18.77,1,2,0,0,1,2020-01,B
1720.44,19.03,2,2,0,0,1,2020-01,B
1107.0,19.41,1,1,0,0,0,2020-01,A
2307.03,21.31,2,2,0,0,1,2020-01,B
2650.0,19.09,1,2,0,0,1,2020-01,B
1017.0,19.3,1,1,0,0,0,2020-01,A
890.98,19.2109,1,1,0,0,0,2020-01,A
5555.88,19.2109,2,2,0,0,1,2020-01,B
1040.0,1.0,1,3,0,0,1,2020-01,B
2850.0,1.0,3,2,0,0,1,2020-01,B
898.0,19.06,1,1,0,0,0,2020-01,A
737.8,19.3981,1,1,0,0,0,2020-01,A
819.4,19.5,1,1,0,0,0,2020-01,A
4052.7,1.0,2,4,0,0,1,2020-01,B
1480.0,1.0,2,1,0,0,0,2020-01,A
3490.86,19.24,3,2,0,0,1,2020-01,B
1130.5,18.85,1,1,0,0,0,2020-01,A
740.0,1.0,1,2,0,0,1,2020-01,B
1599.75,16.0,1,1,0,0,0,2020-01,A
1880.0,1.0,2,2,0,3,2,2020-01,C
732.89,19.0,1,2,0,0,1,2020-01,B
1500.0,19.88,1,2,0,0,1,2020-01,B
1844.5,19.15,1,1,0,0,0,2020-01,A
3022.6,19.15,2,2,0,0,1,2020-01,B
2616.51,1.0,3,1,0,0,0,2020-01,A
1095.0,22.16,1,1,0,0,0,2020-01,A
2220.0,1.0,3,1,0,0,0,2020-01,A
732.83,19.61,1,2,2,2,2,2020-01,C
1597.12,19.3,1,4,2,0,2,2020-01,C
4664.8,24.39,4,2,0,0,1,2020-01,B
1689.0,19.2109,1,2,0,0,1,2020-01,B
3931.1,18.97,2,2,0,0,1,2020-01,B
2081.24,19.2109,1,1,0,0,0,2020-01,A
2781.03,1.0,1,2,0,0,1,2020-01,B
2960.5,19.2109,2,2,0,0,1,2020-01,B
2255.2,19.2109,2,1,0,1,2,2020-01,C
1738.26,19.26,2,2,0,0,1,2020-01,B
1019.62,16.0,1,1,0,0,0,2020-01,A
2417.4,19.41,1,1,0,0,0,2020-01,A
2190.0,20.76,2,1,0,0,0,2020-01,A
777.75,19.9,1,1,0,0,0,2020-01,A
2796.6,16.0,2,2,0,0,1,2020-01,B
2052.62,19.3,1,4,0,0,1,2020-01,B
4627.68,1.0,2,1,0,0,1,2020-01,B
1428.0,19.33,1,3,0,0,1,2020-01,B
2294.07,20.23,3,2,0,0,1,2020-01,B
962.51,18.7672,1,2,0,0,1,2020-01,B
1009.12,21.74,1,4,0,0,1,2020-01,B
1160.0,19.01,1,3,0,0,1,2020-01,B
1088.0,1.0,1,2,0,0,1,2020-01,B
2513.28,20.0,2,1,0,0,0,2020-01,A
800.0,21.9709,1,1,0,0,0,2020-01,A
3248.13,1.0,3,2,0,0,1,2020-01,B
2324.6,16.0,1,2,0,0,1,2020-01,B
1364.79,1.0,1,1,0,0,0,2020-01,A
3391.5,19.33,3,1,0,0,0,2020-01,A
2034.66,18.9,3,2,0,0,1,2020-01,B
2188.53,1.0,1,2,2,0,2,2020-01,C
2706.16,1.0,1,2,2,2,2,2020-01,C
1783.5,19.3,1,2,0,0,1,2020-01,B
1350.0,1.0,1,2,0,0,1,2020-01,B
2236.0,18.99,2,4,0,0,1,2020-01,B
7392.0,19.32,2,2,0,0,1,2020-01,B
2574.66,1.0,2,2,0,2,2,2020-01,C
812.48,19.3,1,2,0,0,1,2020-01,B
770.0,22.03,1,1,0,0,0,2020-01,A
1471.8,17.0,1,2,0,0,1,2020-01,B
2877.32,19.98,1,2,0,0,1,2020-01,B
2979.42,19.41,3,1,0,0,0,2020-01,A
1377.03,21.31,1,1,0,0,0,2020-01,A
1005.9,19.2109,1,2,0,1,2,2020-01,C
3564.48,1.0,4,1,0,0,0,2020-01,A
2094.42,19.42,3,2,0,0,1,2020-01,B
925.0,19.3,1,1,0,0,0,2020-01,A
1254.02,19.41,1,2,0,0,1,2020-01,B
1063.0,18.95,1,1,0,0,0,2020-01,A
2856.0,24.78,3,2,0,0,1,2020-01,B
1480.36,22.76,2,1,0,0,0,2020-01,A
1140.02,19.2109,1,2,0,0,1,2020-01,B
5874.0,19.37,6,1,0,0,0,2020-01,A
1529.97,21.31,1,2,0,0,1,2020-01,B
1150.0,19.08,1,2,0,0,1,2020-01,B
830.0,19.0,1,4,0,0,1,2020-01,B
1800.48,19.27,2,1,0,0,0,2020-01,A
1131.0,18.77,1,3,1,0,2,2020-01,C
2949.2,19.7,4,1,0,0,0,2020-01,A
764.9,20.02,1,1,0,0,0,2020-01,A
1789.12,19.2109,2,2,0,2,2,2020-01,C
1856.0,19.0,2,1,0,0,0,2020-01,A
1480.3,18.69,1,2,0,0,1,2020-01,B
1256.64,22.18,1,4,0,0,1,2020-01,B
710.0,19.0,1,3,1,0,2,2020-01,C
1960.0,20.43,1,1,0,0,0,2020-01,A
1540.23,19.16,1,2,0,0,1,2020-01,B
1217.51,16.0,1,1,0,0,0,2020-01,A
1713.6,19.29,2,1,0,0,0,2020-01,A
1629.55,19.2109,1,2,0,0,1,2020-01,B
4023.6,19.2109,4,2,0,0,1,2020-01,B
1983.7,18.63,2,1,0,0,0,2020-01,A
2136.32,18.26,2,2,0,0,1,2020-01,B
1437.87,16.0,1,1,0,0,0,2020-01,A
2320.5,19.08,3,1,0,0,0,2020-01,A
1977.74,19.14,2,2,0,0,1,2020-01,B
2480.52,19.46,3,2,0,0,1,2020-01,B
3089.55,19.2109,3,2,0,0,1,2020-01,B
1572.19,21.31,1,2,0,0,1,2020-01,B
2227.2,19.0,1,1,0,0,0,2020-01,A
730.0,19.01,1,1,0,0,0,2020-01,A
1007.84,1.0,1,1,0,0,0,2020-01,A
1289.12,16.0,1,1,0,0,0,2020-01,A
803.4,19.49,1,1,0,0,0,2020-01,A
790.0,19.37,1,2,0,0,1,2020-01,B
1736.0,18.77,2,1,0,0,0,2020-01,A
2614.0,19.3,2,1,0,0,0,2020-01,A
929.44,1.0,1,2,2,0,2,2020-01,C
1180.0,19.0,2,2,0,0,1,2020-01,B
750.0,18.91,1,1,0,0,0,2020-01,A
4284.0,18.91,4,1,0,0,0,2020-01,A
1260.0,24.39,1,1,0,0,0,2020-01,A
1282.52,19.2109,1,2,0,0,1,2020-01,B
1180.0,24.39,1,2,0,0,1,2020-01,B
1095.0,21.01,1,1,0,0,0,2020-01,A
793.19,1.0,1,2,0,0,1,2020-01,B
1250.0,1.0,1,2,0,0,1,2020-01,B
3092.86,21.31,2,2,0,1,2,2020-01,C
3228.46,19.2109,2,2,0,0,1,2020-01,B
1133.83,1.0,1,2,0,0,1,2020-01,B
788.97,19.4,1,1,0,0,0,2020-01,A
1066.97,19.2109,1,1,0,0,0,2020-01,A
1580.0,19.86,1,4,0,0,1,2020-01,B
2027.4,21.57,3,1,0,0,0,2020-01,A
1460.51,1.0,1,2,0,0,1,2020-01,B
1759.0,19.2109,1,2,0,0,1,2020-01,B
1577.0,21.98,1,2,0,0,1,2020-01,B
1095.71,19.2109,1,1,0,0,0,2020-01,A
550.0,19.0,1,2,0,0,1,2020-01,B
992.0,19.69,1,1,0,0,0,2020-01,A
738.0,17.0,1,2,2,0,2,2020-01,C
5154.75,1.0,3,2,0,2,2,2020-01,C
710.0,19.3,1,2,0,0,1,2020-01,B
2291.94,21.98,2,3,0,0,1,2020-01,B
2669.37,19.13,3,2,0,0,1,2020-01,B
700.0,20.1,1,2,0,0,1,2020-01,B
1066.0,20.07,1,2,0,0,1,2020-01,B
4737.04,16.0,4,1,0,0,0,2020-01,A
705.0,17.85,1,1,0,0,0,2020-01,A
2350.26,19.33,2,2,0,0,1,2020-01,B
8035.2,19.61,11,1,0,0,2,2020-01,C
1590.17,19.2109,1,2,0,0,1,2020-01,B
1515.05,19.51,2,2,0,0,1,2020-01,B
1831.0,1.0,2,2,0,0,1,2020-01,B
1292.02,19.861,1,1,0,0,0,2020-01,A
599.76,20.52,1,2,0,0,1,2020-01,B
978.28,19.88,1,1,0,0,0,2020-01,A
791.56,1.0,1,2,0,0,1,2020-01,B
991.63,1.0,1,1,0,0,0,2020-01,A
1089.0,19.4,1,2,0,0,1,2020-01,B
860.1,19.8,1,1,0,0,0,2020-01,A
3218.48,19.3,1,2,0,0,1,2020-01,B
2908.89,18.26,1,3,1,0,2,2020-01,C
4588.08,16.0,2,3,0,1,2,2020-01,C
811.16,20.55,1,2,0,0,1,2020-01,B
766.35,1.0,1,1,0,0,0,2020-01,A
5356.41,19.2109,3,2,0,0,1,2020-01,B
4830.0,21.59,7,1,0,0,0,2020-01,A
1063.93,1.0,1,1,0,0,0,2020-01,A
965.0,19.2,1,1,0,0,0,2020-01,A
4060.6,21.31,3,2,0,0,1,2020-01,B
5265.75,18.84,5,1,0,0,0,2020-01,A
993.45,19.86,1,2,0,0,1,2020-01,B
1389.04,19.8,2,2,0,0,1,2020-01,B
1303.51,16.0,1,1,0,0,0,2020-01,A
2726.4,18.9,2,2,0,0,1,2020-01,B
740.0,1.0,1,2,0,0,1,2020-01,B
1166.0,22.46,1,2,0,0,1,2020-01,B
8879.22,20.96,2,3,1,0,2,2020-01,C
1217.8,21.31,1,2,0,0,1,2020-01,B
650.32,19.06,1,2,0,0,1,2020-01,B
1361.36,19.33,2,2,0,0,1,2020-01,B
904.26,1.0,1,2,0,0,1,2020-01,B
819.4,20.99,1,1,0,0,0,2020-01,A
1800.0,21.27,2,1,0,0,0,2020-01,A
1178.1,20.5,1,2,0,0,1,2020-01,B
1746.38,1.0,2,1,0,0,0,2020-01,A
804.52,19.34,1,2,0,0,1,2020-01,B
950.0,21.8,1,1,0,0,0,2020-01,A
590.0,19.0,1,2,0,0,1,2020-01,B
3398.0,19.14,2,2,0,0,1,2020-01,B
1100.0,19.3,1,1,0,0,0,2020-01,A
880.6,19.51,1,2,0,0,1,2020-01,B
986.0,19.0,1,1,0,0,0,2020-01,A
2478.28,19.2109,1,2,0,0,1,2020-01,B
855.0,19.01,1,2,0,0,1,2020-01,B
630.0,22.52,1,2,0,0,1,2020-01,B
1190.0,19.07,1,2,0,0,1,2020-01,B
2491.44,20.84,3,2,0,0,1,2020-01,B
1718.25,1.0,1,2,0,2,2,2020-01,C
2560.4,21.88,2,2,0,2,2,2020-01,C
1119.83,1.0,1,2,0,0,1,2020-01,B
1359.03,1.0,1,2,0,0,1,2020-01,B
1430.65,16.0,1,3,0,0,1,2020-01,B
3634.0,19.3,2,1,0,0,0,2020-01,A
3021.75,1.0,3,1,0,0,0,2020-01,A
1185.53,19.2109,2,2,0,0,1,2020-01,B
990.0,19.2109,1,2,0,0,1,2020-01,B
990.0,19.2109,1,2,0,0,1,2020-01,B
1130.82,16.0,1,2,0,0,1,2020-01,B
1356.6,18.6797,2,1,0,0,0,2020-01,A
734.4,22.06,1,2,0,0,1,2020-01,B
1546.43,21.31,1,1,0,0,0,2020-01,A
3373.68,1.0,2,2,0,0,1,2020-01,B
1660.0,19.16,2,2,0,0,1,2020-01,B
991.85,19.27,1,2,0,0,1,2020-01,B
1060.58,20.1172,1,1,0,0,0,2020-01,A
1936.19,1.0,1,3,0,0,1,2020-01,B
2334.8,21.31,1,3,1,1,2,2020-01,C
975.8,19.18,1,1,0,0,0,2020-01,A
723.22,19.51,1,1,0,0,0,2020-01,A
2100.0,19.05,3,1,0,0,0,2020-01,A
1437.0,19.2109,1,3,0,0,1,2020-01,B
2258.88,21.31,1,3,2,0,2,2020-01,C
955.84,19.0,1,2,0,0,1,2020-01,B
712.49,1.0,1,2,0,0,1,2020-01,B
63800.0,17.9,0,1,0,0,2,2020-01,C
2745.46,16.0,2,2,0,0,1,2020-01,B
1360.52,21.67,1,1,0,0,0,2020-01,A
1232.2,19.2,1,1,0,0,0,2020-01,A
953.93,1.0,1,1,0,0,0,2020-01,A
4354.89,1.0,3,2,0,0,1,2020-01,B
780.64,21.93,1,2,0,0,1,2020-01,B
1285.2,1.0,1,1,0,0,0,2020-01,A
2739.88,19.2109,2,3,0,1,2,2020-01,C
1982.74,22.0,1,2,0,1,2,2020-01,C
2255.92,19.2109,1,2,0,2,2,2020-01,C
1057.94,19.2109,1,2,0,0,1,2020-01,B
2798.88,20.52,4,1,0,0,0,2020-01,A
883.58,18.95,1,2,0,0,1,2020-01,B
5586.08,16.0,2,4,0,0,1,2020-01,B
1301.78,21.31,1,2,0,0,1,2020-01,B
1089.68,21.9,2,2,0,0,1,2020-01,B
1374.6,21.31,1,2,0,0,1,2020-01,B
1831.9,18.08,2,2,0,0,1,2020-01,B
1600.0,17.0,1,2,0,0,1,2020-01,B
2251.0,19.43,1,2,2,0,2,2020-01,C
1250.0,1.0,1,2,0,0,1,2020-01,B
4879.2,19.32,2,2,0,2,2,2020-01,C
1906.0,20.02,2,2,0,0,1,2020-01,B
626.54,19.02,1,2,0,0,1,2020-01,B
925.0,19.3,1,1,0,0,0,2020-01,A
1140.02,19.2109,1,3,0,0,1,2020-01,B
1272.0,1.0,1,1,0,0,0,2020-01,A
1347.04,20.08,2,2,0,0,1,2020-01,B
1056.0,16.5,1,1,0,0,0,2020-01,A
2960.5,19.2109,2,2,0,0,1,2020-01,B
790.0,19.0,1,1,0,0,0,2020-01,A
5266.39,19.3247,5,2,0,0,1,2020-01,B
742.56,21.92,1,2,0,0,1,2020-01,B
17766.0,18.7672,7,1,0,0,2,2020-01,C
1755.33,1.0,1,2,0,0,1,2020-01,B
1664.0,19.5,2,2,0,0,1,2020-01,B
760.09,19.03,1,2,0,0,1,2020-01,B
885.0,19.6,1,2,0,0,1,2020-01,B
5743.0,19.7,2,1,0,0,1,2020-01,B
2893.5,19.55,3,2,2,2,2,2020-01,C
900.0,20.1,1,2,0,0,1,2020-01,B
921.0,19.27,1,1,0,0,0,2020-01,A
2861.78,1.0,2,3,0,0,1,2020-01,B
1546.43,21.31,1,2,0,0,1,2020-01,B
1375.0,17.9,1,2,0,0,1,2020-01,B
1840.0,19.01,1,2,0,0,1,2020-01,B
1345.2,18.77,1,3,0,0,1,2020-01,B
535.42,19.3,1,1,0,0,0,2020-01,A
1348.0,17.0,2,1,0,0,0,2020-01,A
2765.26,19.42,4,2,0,0,1,2020-01,B
1640.02,19.2109,1,2,1,0,2,2020-01,C
1658.8,19.0,1,1,0,0,0,2020-01,A
3124.88,19.2109,1,3,0,0,1,2020-01,B
1871.88,24.39,2,2,0,0,1,2020-01,B
1021.0,19.5,1,1,0,0,0,2020-01,A
750.64,22.22,1,1,0,0,0,2020-01,A
740.0,1.0,1,2,0,0,1,2020-01,B
1017.45,20.3,1,1,0,0,0,2020-01,A
793.56,19.2109,1,2,0,0,1,2020-01,B
2287.22,19.2109,2,1,0,0,0,2020-01,A
3466.1,19.2109,2,3,0,0,1,2020-01,B
3470.48,19.4,4,2,0,0,1,2020-01,B
1545.0,19.2109,1,3,0,0,1,2020-01,B
1542.35,19.96,1,4,0,0,1,2020-01,B
880.64,18.7672,1,1,0,2,2,2020-01,C
1238.71,21.31,1,1,0,0,0,2020-01,A
2921.9,19.2109,2,3,0,0,1,2020-01,B
3424.65,19.43,3,2,0,0,1,2020-01,B
3400.0,19.01,5,1,0,0,0,2020-01,A
846.11,19.51,1,2,0,0,1,2020-01,B
1160.0,24.39,1,1,0,0,0,2020-01,A
1480.0,1.0,2,2,0,0,1,2020-01,B
2435.02,1.0,2,1,0,0,0,2020-01,A
973.4,20.86,1,1,0,0,0,2020-01,A
1462.46,1.0,2,2,0,0,1,2020-01,B
4620.0,19.3,3,2,0,0,1,2020-01,B
2059.7,19.2109,2,2,0,0,1,2020-01,B
678.2,17.0,1,2,0,0,1,2020-01,B
1307.0,19.3,1,2,0,0,1,2020-01,B
1359.03,1.0,1,2,0,0,1,2020-01,B
4421.24,19.2109,2,4,0,0,1,2020-01,B
780.64,22.12,1,1,0,0,0,2020-01,A
1000.0,19.51,1,2,0,2,2,2020-01,C
2417.61,1.0,2,1,0,0,0,2020-01,A
885.0,19.6,1,2,0,0,1,2020-01,B
1215.0,20.64,1,2,0,0,1,2020-01,B
4164.9,19.2109,2,2,0,1,2,2020-01,C
1150.55,16.0,1,1,0,0,0,2020-01,A
2921.34,21.91,1,1,0,0,0,2020-01,A
3076.0,19.2109,2,2,0,0,1,2020-01,B
1488.3,20.19,2,2,0,0,1,2020-01,B
1173.0,19.41,1,2,0,0,1,2020-01,B
1029.85,19.2109,1,2,0,2,2,2020-01,C
992.0,19.3,1,1,0,0,0,2020-01,A
2220.0,1.0,3,2,0,0,1,2020-01,B
1245.0,19.43,1,2,0,0,1,2020-01,B
3481.14,19.2109,3,2,0,0,1,2020-01,B
840.0,1.0,1,2,0,0,1,2020-01,B
1274.48,20.02,2,2,0,0,1,2020-01,B
1404.2,18.87,1,2,0,0,1,2020-01,B
992.44,19.14,1,1,0,0,0,2020-01,A
740.0,1.0,1,2,0,0,1,2020-01,B
5647.8,18.0,1,2,0,0,1,2020-01,B
1095.38,19.8,1,2,0,0,1,2020-01,B
942.08,1.0,1,1,0,0,0,2020-01,A
2059.7,19.2109,2,2,0,0,1,2020-01,B
2160.0,17.0,2,1,0,0,0,2020-01,A
8352.0,19.0,4,1,0,0,1,2020-01,B
1338.0,1.0,1,2,0,0,1,2020-01,B
742.56,22.36,1,2,0,0,1,2020-01,B
2778.08,20.31,4,2,0,0,1,2020-01,B
3829.68,16.0,2,1,0,0,0,2020-01,A
3194.24,20.0,2,3,0,0,1,2020-01,B
1545.0,19.66,3,3,0,0,1,2020-01,B
750.0,1.0,1,2,0,0,1,2020-01,B
4357.68,19.85,4,1,0,0,0,2020-01,A
1106.8,19.2,1,1,0,0,0,2020-01,A
5003.14,19.2109,2,3,0,1,2,2020-01,C
11987.15,19.2109,4,4,0,0,1,2020-01,B
1749.9,19.42,2,2,0,0,1,2020-01,B
940.0,1.0,1,2,0,0,1,2020-01,B
1200.0,19.0,2,1,0,0,0,2020-01,A
1200.0,21.96,1,1,0,0,0,2020-01,A
830.0,19.0,1,4,0,0,1,2020-01,B
740.0,1.0,1,2,0,0,1,2020-01,B
1114.83,20.19,1,2,0,0,1,2020-01,B
1570.0,18.87,1,2,0,0,1,2020-01,B
4908.58,1.0,2,2,1,1,2,2020-01,C
1655.28,16.0,1,2,0,0,1,2020-01,B
967.83,1.0,1,2,0,0,1,2020-01,B
3399.52,19.13,3,2,2,0,2,2020-01,C
4300.0,21.12,3,2,0,0,1,2020-01,B
1134.36,17.0,1,1,0,0,0,2020-01,A
702.8,19.74,1,2,0,0,1,2020-01,B
4090.47,1.0,3,1,0,0,0,2020-01,A
797.3,19.19,1,2,0,0,1,2020-01,B
7718.91,20.08,6,2,0,0,1,2020-01,B
840.0,19.0,1,2,0,0,1,2020-01,B
7498.5,19.12,2,2,0,0,1,2020-01,B
7784.25,20.08,6,3,1,0,2,2020-01,C
2054.34,19.0455,2,2,0,0,1,2020-01,B
3573.57,20.25,4,2,0,0,1,2020-01,B
4784.2,20.11,2,2,0,0,1,2020-01,B
740.0,1.0,1,2,0,2,2,2020-01,C
2112.0,16.5,2,1,0,0,0,2020-01,A
736.89,19.2109,1,2,0,1,2,2020-01,C
950.0,21.8,1,1,0,0,0,2020-01,A
2077.94,19.57,1,1,0,0,0,2020-01,A
1302.9,17.0,3,2,1,0,2,2020-01,C
782.6,17.0,1,1,0,0,0,2020-01,A
691.39,19.75,1,2,0,0,1,2020-01,B
900.0,22.48,1,2,0,0,1,2020-01,B
1960.0,24.98,2,3,2,0,2,2020-01,C
2348.0,1.0,1,2,2,0,2,2020-01,C
1698.08,18.76,1,2,0,0,1,2020-01,B
1570.13,16.0,1,2,0,1,2,2020-01,C
1368.45,1.0,1,2,0,0,1,2020-01,B
1430.62,19.2109,1,1,0,0,0,2020-01,A
674.0,19.0,1,1,0,0,0,2020-01,A
1979.14,22.9715,2,1,0,0,0,2020-01,A
2615.31,19.85,3,1,0,0,0,2020-01,A
1062.4,19.5,1,1,0,0,0,2020-01,A
3985.0,20.7,5,1,0,0,0,2020-01,A
899.37,19.2109,1,2,0,0,1,2020-01,B
2650.0,18.74,1,1,0,0,0,2020-01,A
1587.12,19.2109,2,2,0,0,1,2020-01,B
680.0,19.01,1,1,0,0,0,2020-01,A
723.22,19.41,1,2,0,0,1,2020-01,B
2947.29,19.2109,2,2,0,0,1,2020-01,B
6485.27,1.0,2,2,0,0,1,2020-01,B
930.0,1.0,1,2,0,0,1,2020-01,B
978.28,19.45,1,1,0,0,0,2020-01,A
750.35,18.95,1,2,0,2,2,2020-01,C
1185.0,19.12,1,2,0,0,1,2020-01,B
1370.0,19.43,1,1,0,0,0,2020-01,A
794.0,19.85,1,2,0,0,1,2020-01,B
3044.0,19.86,2,1,0,0,0,2020-01,A
3341.7,21.31,2,4,0,0,1,2020-01,B
1076.95,19.85,1,1,0,0,0,2020-01,A
6165.9,19.32,2,2,0,0,1,2020-01,B
780.0,19.2,1,2,0,0,1,2020-01,B
5175.13,19.66,4,2,0,0,1,2020-01,B
1000.0,1.0,1,2,0,0,1,2020-01,B
740.0,1.0,1,2,0,0,1,2020-01,B
851.85,19.7,1,2,0,0,1,2020-01,B
546.4,19.0,1,1,0,0,0,2020-01,A
2668.0,19.0,1,2,1,0,2,2020-01,C
1113.6,19.0,1,2,0,0,1,2020-01,B
1960.0,19.0,4,2,0,0,1,2020-01,B
1655.28,1.0,1,2,0,0,1,2020-01,B
4113.0,19.43,3,2,0,0,1,2020-01,B
1180.0,19.0,2,2,0,0,1,2020-01,B
3164.0,19.2109,2,3,0,0,1,2020-01,B
1280.4,19.0,1,1,0,0,0,2020-01,A
6809.18,19.33,7,2,0,0,1,2020-01,B
1166.2,24.39,1,1,0,0,0,2020-01,A
1298.0,18.5,1,1,0,0,0,2020-01,A
3546.04,19.19,4,2,0,0,1,2020-01,B
2426.14,19.2109,1,2,0,0,1,2020-01,B
9008.34,19.61,11,2,0,0,2,2020-01,C
1359.79,1.0,1,1,0,0,0,2020-02,A
1662.95,21.31,1,2,0,0,1,2020-02,B
910.0,1.0,1,1,0,0,0,2020-02,A
1108.49,20.1623,1,2,0,0,1,2020-02,B
1149.37,1.0,1,2,0,2,2,2020-02,C
